Time,P (deg/s),Q (deg/s),R (deg/s),P dot (deg/s^2),Q dot (deg/s^2),R dot (deg/s^2),P_{inertial} (deg/s),Q_{inertial} (deg/s),R_{inertial} (deg/s),q bar (psf),Reynolds Number,V_{Total} (ft/s),V_{Inertial} (ft/s),UBody,VBody,WBody,UdotBody,VdotBody,WdotBody,UdotBody_i,VdotBody_i,WdotBody_i,BodyAccel_X,BodyAccel_Y,BodyAccel_Z,Aero V_{X Body} (ft/s),Aero V_{Y Body} (ft/s),Aero V_{Z Body} (ft/s),V_{X_{inertial}} (ft/s),V_{Y_{inertial}} (ft/s),V_{Z_{inertial}} (ft/s),V_{X_{ecef}} (ft/s),V_{Y_{ecef}} (ft/s),V_{Z_{ecef}} (ft/s),V_{North} (ft/s),V_{East} (ft/s),V_{Down} (ft/s),I_{xx},I_{xy},I_{xz},I_{yx},I_{yy},I_{yz},I_{zx},I_{zy},I_{zz},Mass,Weight,X_{cg},Y_{cg},Z_{cg},Altitude ASL (ft),Altitude AGL (ft),Phi (deg),Theta (deg),Psi (deg),Q(1)_{LOCAL},Q(2)_{LOCAL},Q(3)_{LOCAL},Q(4)_{LOCAL},Q(1)_{ECEF},Q(2)_{ECEF},Q(3)_{ECEF},Q(4)_{ECEF},Q(1)_{ECI},Q(2)_{ECI},Q(3)_{ECI},Q(4)_{ECI},Alpha (deg),Beta (deg),Latitude (deg),Latitude Geodetic (deg),Longitude (deg),X_{ECI} (ft),Y_{ECI} (ft),Z_{ECI} (ft),X_{ECEF} (ft),Y_{ECEF} (ft),Z_{ECEF} (ft),Earth Position Angle (deg),Distance AGL (ft),Terrain Elevation (ft),navigation/actual-heading-rad,systems/mixture-cmd-norm,guidance/wp-heading-rad,guidance/wp-distance,guidance/wp-heading-deg,guidance/selected_target_heading,guidance/angle-to-heading-rad,ap/roll-control-autopilot-on,ap/roll-autopilot-windup-trigger,ap/limited-roll-angle-rad,ap/roll-attitude-selector,ap/limited-roll-angle-error,ap/roll-rate-pid-control,ap/total-limited-roll-rate,ap/roll-rate-saturation,ap/limited-roll-rate-error,ap/roll-command-pid-control,ap/roll-cmd-smoother,ap/roll-cmd-norm-output,ap/roll-command-selector-steering,fcs/attitude/sensor/phi-rad,fcs/wing-leveler-ap-on-off,fcs/roll-ap-error-pid,fcs/roll-ap-autoswitch,fcs/heading-true-degrees,fcs/heading-error,fcs/heading-error-bias-switch,fcs/heading-corrected,fcs/heading-command,fcs/heading-roll-error-lag,fcs/heading-roll-error,fcs/heading-roll-error-switch,fcs/heading-pi-controller,fcs/roll-command-selector,fcs/altitude-error,fcs/alt-error-lag,fcs/hdot-command,fcs/hdot-error,fcs/ap-alt-hold-switch,fcs/windup-trigger,fcs/altitude-hold-pid,fcs/elevator,fcs/pitch-trim-sum,fcs/elevator-control,fcs/elevator-actuator,fcs/roll-trim-sum,fcs/left-aileron-control,fcs/left-aileron-actuator,fcs/right-aileron-control,fcs/right-aileron-actuator,fcs/effective-aileron-pos,fcs/yaw-trim-sum,fcs/rudder-control,fcs/flaps-control,fcs/flap-position-normalizer,IO320 Power Available (engine 0 in ft-lbs/sec),IO320 HP (engine 0),IO320 equivalent ratio (engine 0),IO320 MAP (engine 0 in inHg),Fixed-Pitch 75-inch Two-Blade Propeller Torque (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller PFactor Pitch (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller PFactor Yaw (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller Thrust (engine 0 in lbs),Fixed-Pitch 75-inch Two-Blade Propeller RPM (engine 0),Fuel Tank 0,Fuel Tank 1,/fdm/jsbsim/position/vrp-gc-latitude_deg,/fdm/jsbsim/position/vrp-longitude_deg,/fdm/jsbsim/position/vrp-radius-ft,velocities/pi-deg_sec
5.16,0.1262020278949626,0.1950008133438332,-6.122063227376993,-0.06373367029661818,-0.1965396860874244,-2.771600873390675,0.1298224718941311,0.1953976973402305,-6.124110462536124,0.1426519296,341421.708,10.9565714166,1324.46513994,10.95578783866981,-0.09629689834507915,0.08886478143365828,5.264648575384024,-0.004715125406683951,0.09083879026814774,-1.528827376722183,2.767825100766057,4.415540855009457,5.523747752924129,-1.466122608363186,-32.07394515338235,10.95578783866981,-0.09629689834507915,0.08886478143365828,1319.573398102003,-113.3350070738401,9.440873781889563,-0.8601092750388726,5.493320623937566,9.440873781889566,10.8729542702924,-1.351039665276096,-0.003803542606660507, 2095.555228, -10.7815134, 13.55563586, -10.7815134, 1504.999524, 3.981258974, 13.55563586, 3.981258974, 3150.267229,77.07883663,2479.938267,45.48945363540101,4.227524588251817,35.42641936805273,4.3089347071946,4.3089167176572,0.516778007912605,0.4800583917883446,353.4246565751378,0.9983341833468197,0.004742511779867547,0.003923723340216545,-0.05736698822847532,-0.3219942158237975,0.6009671469326139,0.6195449583060326,0.3890016168620233,-0.3220673955535678,0.6008505772360169,0.6196580112367586,0.3889410310915941,0.46472835559198,-0.50357695677154,29.594009684473,29.759557818291,-95.163841424713,-1629540.99973593,-18107717.36739014,10325670.00159539,-1636354.331782163,-18107102.93304704,10325670.00159539,0.021558862522361,4.3089167176572,3.2625627655732e-09,6.17142391,0.999479686,1.52368634,34494358,87.3072271,3.49,-2.68142391,1,0,-0.523,-0.523,-0.532019478,-0.174,0.348,0,-0.176215508,-0.44053877,-0.440585517,-0.440585517,-0.440585517,0.00460195312,-1,0.478043318,0,353.45069,-353.45069,360,6.54930967,0.114285454,0.0276487168,0.018629239,0,0,0,-4.30891689,-4.24742981,-0.509508558,-0.5133121,0,0,0,-0,0,0,0.002,-0.440585517,-0.153764345,-0.153764345,0.115323259,0.115323259,-0.269087604,0,0,9,0.3,112941,205.347,1.29953,28.6755,428.128,-5.23522,0.402605,466.654,2518.99,129.969,129.969,29.5940102262785913,-95.163842606467,20908474.4544448368,0.129822471894131042
5.28,0.1259056518455351,0.1693398456965097,-6.452267119744083,0.0714932227592505,-0.2187551611111467,-2.735191880856015,0.1295213585329062,0.1697837366920806,-6.454313074139823,0.1595619571,361091.2634,11.5877876723,1324.24687813,11.58695818721489,-0.09630936072884877,0.09973772197468733,5.254602466040021,0.0103514502617208,0.0909331957808988,-1.713941521373954,2.759218330334223,4.372994099105717,5.52932639680401,-1.590090127970997,-32.07065388639143,11.58695818721489,-0.09630936072884877,0.09973772197468733,1319.378890015555,-113.0034163780896,9.968284716086965,-1.055436343329626,5.813447951312615,9.968284716086966,11.48033591694051,-1.574386796943086,-0.004072619779457443, 2095.547794,-10.78150755, 13.55566904,-10.78150755, 1504.999013, 3.981314852, 13.55566904, 3.981314852, 3150.260109,77.07875724,2479.935712,45.48945104945387,4.227528942744236,35.42639467445888,4.3094044998288,4.3093865131472,0.5252432022516766,0.5089276431074892,352.6720056590378,0.9979343451396947,0.0048579955032422,0.004139179505180711,-0.06392425097975846,-0.3196290905485638,0.5967670585549799,0.6234687425189225,0.391143259433943,-0.3197043843322554,0.5966470223850759,0.6235836156871922,0.3910817198032202,0.49317597460517,-0.47620681228793,29.594013359926,29.759561506347,-95.163841977175,-1629382.662376152,-18107730.94768341,10325671.16619522,-1636354.44649249,-18107102.25462892,10325671.16619522,0.022060231418229,4.3093865131472,3.2625627637528e-09,6.15828768,0.999479669,1.52368633,34494358.1,87.3072265,3.49,-2.66828768,1,0,-0.523,-0.523,-0.532167223,-0.174,0.348,0,-0.176186926,-0.440467315,-0.440445822,-0.440445822,-0.440445822,0.00460195312,-1,0.482706663,0,352.697984,-352.697984,360,7.30201603,0.12742018,0.0321941976,0.0230269744,0,0,0,-4.30938668,-4.25330356,-0.510213136,-0.514285756,0,0,0,-0,0,0,0.002,-0.440445822,-0.153715592,-0.153715592,0.115286694,0.115286694,-0.269002286,0,0,9.5,0.316666667,112828,205.141,1.29953,28.6658,427.963,-5.4507,0.486837,466.08,2517.43,129.968,129.968,29.5940138878419177,-95.1638431668084621,20908474.4512278549,0.129521358532906194
5.4,0.1407619753729144,0.1451171579369637,-6.779990598779326,0.1732338662350877,-0.1727723931479945,-2.730088163798946,0.1443718781665579,0.1456104447966291,-6.782035488348233,0.1773810147,380720.1554,12.2176990207,1324.00635329,12.21683041958906,-0.09446161969131084,0.110909255302559,5.243079228182668,0.02569253210509603,0.09573547257879729,-1.907536567101902,2.752077746229983,4.321384620692247,5.532183803981433,-1.720469171555146,-32.06242077478954,12.21683041958906,-0.09446161969131084,0.110909255302559,1319.161716306142,-112.6727508423804,10.49004278500942,-1.273420896459626,6.13266426201817,10.49004278500943,12.0813476459761,-1.820217475537141,-0.004093937009618159, 2095.540368,-10.78150171, 13.55570219,-10.78150171, 1504.998502, 3.981370673, 13.55570219, 3.981370673, 3150.252996,77.07867793,2479.93316,45.48944846607662,4.227533292909208,35.42637000540527,4.3098975457251,4.309879554199,0.5338218344827371,0.5351892955985029,351.8798775493847,0.9974671361162819,0.004977385927279239,0.004328794027774173,-0.07082230961765437,-0.317102325103551,0.5923333624143091,0.627581032619049,0.3933565185448041,-0.3171797657830582,0.5922097883216794,0.6276976432552737,0.3932940775622885,0.52013963122271,-0.44298898242932,29.594017234086,29.75956539379,-95.163842618319,-1629224.349707066,-18107744.48824279,10325672.39375593,-1636354.585991298,-18107101.53785169,10325672.39375593,0.022561600314098,4.309879554199,-6.5251255236681e-09,6.14446243,0.999479651,1.52368632,34494358.3,87.3072259,3.49,-2.65446243,1,0,-0.523,-0.523,-0.532316949,-0.174,0.348,0,-0.176427547,-0.441068869,-0.440987019,-0.440987019,-0.440987019,0.00460195312,-1,0.492960548,0,351.905798,-351.905798,360,8.09420249,0.141243833,0.0371755423,0.0278585937,0,0,0,-4.30987973,-4.25866443,-0.510856187,-0.514950124,0,0,0,-0,0,0,0.002,-0.440987019,-0.15390447,-0.15390447,0.115428352,0.115428352,-0.269332822,0,0,9.9,0.33,112716,204.937,1.29953,28.6573,427.826,-5.65087,0.57017,465.453,2515.72,129.966,129.966,29.5940177473398407,-95.1638438160254623,20908474.4478151947,0.14437187816655786
5.52,0.1636038470463898,0.1281427183947248,-7.107889924210865,0.1945855486840393,-0.114438167114099,-2.734093222699687,0.1672067999753271,0.1286877057942368,-7.109933945341072,0.1960989048,400303.9576,12.8461633985,1323.74226376,12.84525482662554,-0.09096491574260845,0.1227513110739222,5.230514303640305,0.03787997246688479,0.1004746173737089,-2.113679152599904,2.740910211882051,4.263090049242364,5.533093416870287,-1.86198578346854,-32.05534556633879,12.84525482662554,-0.09096491574260845,0.1227513110739222,1318.920581030363,-112.3430829042021,11.00515836692595,-1.515358938725586,6.450898438738401,11.00515836692595,12.67503729489723,-2.089816046778531,-0.003539040070897601,  2095.53295,-10.78149587, 13.55573531,-10.78149587, 1504.997992, 3.981426439, 13.55573531, 3.981426439,  3150.24589,77.07859869,2479.930611,45.48944588527921,4.227537638729959,35.426345360987,4.3103574067354,4.3103394182166,0.5439944267718462,0.5594194012035507,351.0484026006085,0.9969254632276831,0.005113659887317434,0.004496433431825487,-0.07805929372739466,-0.3144227539316224,0.5876567955349042,0.63187999436874,0.3956330309621069,-0.3145023736060398,0.5875296099660404,0.6319982547720709,0.395569741479775,0.5475109736545,-0.40572030348212,29.594021304704,29.759569478365,-95.163843356877,-1629066.064521363,-18107757.98917751,10325673.68353717,-1636354.753070303,-18107100.78282278,10325673.68353717,0.023062969209967,4.3103394182166,0,6.12995046,0.999479635,1.5236863,34494358.4,87.3072252,3.49,-2.63995046,1,0,-0.523,-0.523,-0.532494494,-0.174,0.348,0,-0.176821199,-0.442052998,-0.441949825,-0.441949825,-0.441949825,0.00460195312,-1,0.50771076,0,351.074261,-351.074261,360,8.92573869,0.15575414,0.042605014,0.0331105202,0,0,0,-4.31033959,-4.26356101,-0.511443547,-0.514982587,0,0,0,-0,0,0,0.002,-0.441949825,-0.154240489,-0.154240489,0.115680367,0.115680367,-0.269920855,0,0,9.9,0.33,112605,204.737,1.29953,28.6499,427.712,-5.83876,0.650854,464.789,2513.92,129.965,129.965,29.5940218025096762,-95.1638445627914109,20908474.4441642612,0.167206799975327058
5.64,0.1846144387429959,0.1147338687316919,-7.435542854792445,0.1426476082467104,-0.1183609882882008,-2.722063205118119,0.1882092189163131,0.1153328217423555,-7.437586164424154,0.2157058266,419839.4422,13.4730772019,1323.45310295,13.47212616360269,-0.08625082055830502,0.1348581328419467,5.217271481080942,0.0463209264080624,0.1003230872447066,-2.33284145827998,2.721707902823862,4.199707190852135,5.532839241234486,-2.015307353370674,-32.05360707087345,13.47212616360269,-0.08625082055830502,0.1348581328419467,1318.653915774825,-112.0152544742073,11.51298741775986,-1.782819267427934,6.767310061336024,11.51298741775985,13.26036021303688,-2.384669302008501,-0.002937453933074929, 2095.525539,-10.78149003, 13.55576839,-10.78149003, 1504.997483,  3.98148215, 13.55576839,  3.98148215, 3150.238791,77.07851953,2479.928064,45.48944330704126,4.227541980240824,35.42632074100938,4.3107412755489,4.3107232809266,0.5561629650701618,0.582425602516086,350.1775588537265,0.9963018339196578,0.005270663525537489,0.004648374471970114,-0.08563450501460031,-0.3115942177817911,0.5827293537293116,0.6363601104864448,0.3979715486424279,-0.3116760491242908,0.5825984818161227,0.6364799281215789,0.3979074647278828,0.57352074074099,-0.36679384213987,29.594025569202,29.759573757486,-95.163844202118,-1628907.809787979,-18107771.45065272,10325675.03470118,-1636354.950697494,-18107099.98970542,10325675.03470118,0.023564338105836,4.3107232809266,3.2625627577059e-09,6.11475137,0.999479621,1.52368629,34494358.6,87.3072244,3.49,-2.62475137,1,0,-0.523,-0.523,-0.532706875,-0.174,0.348,0,-0.177196183,-0.442990458,-0.442907599,-0.442907599,-0.442907599,0.00460195312,-1,0.523780792,0,350.203353,-350.203353,360,9.79664658,0.170951483,0.0484942576,0.0387873826,0,0,0,-4.31072345,-4.26803175,-0.511979826,-0.51491728,0,0,0,-0,0,0,0.002,-0.442907599,-0.154574752,-0.154574752,0.115931064,0.115931064,-0.270505816,0,0,9.9,0.33,112498,204.541,1.29953,28.6435,427.62,-6.01621,0.72954,464.102,2512.06,129.964,129.964,29.5940260507535449,-95.1638454163311565,20908474.4402407929,0.18820921891631312
5.76,0.1975847341525934,0.09884125619228407,-7.760501267639822,0.06870324892049283,-0.148627932981861,-2.687713349919743,0.2011700139688288,0.0994964217037787,-7.76254401829674,0.2361929476,439324.8403,14.0983836744,1323.13749891,14.09738871266578,-0.08069754863212975,0.1467706426736024,5.20374315122176,0.05255936979548492,0.09785973804168401,-2.562281972034252,2.697632637437745,4.12918575155966,5.531825394252755,-2.177870665948488,-32.05325102529504,14.09738871266578,-0.08069754863212975,0.1467706426736024,1318.360293389926,-111.6900635764559,12.01280674949831,-2.077229434908634,7.081102605234543,12.01280674949832,13.83623105288974,-2.706127311804737,-0.002730431573726044, 2095.518135, -10.7814842, 13.55580145, -10.7814842, 1504.996974, 3.981537807, 13.55580145, 3.981537807,   3150.2317,77.07844046,2479.92552,45.4894407313217,4.227546317510968,35.42629614508016,4.3110749013722,4.3110569067149,0.5696923115047944,0.6043023895467361,349.267502623735,0.9955886288521462,0.005442807246407623,0.004785395523346966,-0.09354548593741542,-0.3086119328676902,0.5775492091631371,0.6410130319092597,0.4003721753683712,-0.3086960093877751,0.5774145754141393,0.6411343105635323,0.400307354048856,0.59649589970905,-0.3279563323033,29.59403002465,29.759578228213,-95.163845163858,-1628749.588659507,-18107784.87294095,10325676.44633267,-1636355.182024565,-18107099.15876999,10325676.44633267,0.024065707001705,4.3110569067149,0,6.09886789,0.999479609,1.52368628,34494358.9,87.3072236,3.49,-2.60886789,1,0,-0.523,-0.523,-0.532943007,-0.174,0.348,0,-0.177435543,-0.443588857,-0.443544735,-0.443544735,-0.443544735,0.00460195312,-1,0.538240699,0,349.29323,-349.29323,360,10.7067698,0.186833134,0.0548543099,0.0449113034,0,0,0,-4.31105708,-4.27211076,-0.512469117,-0.515199548,0,0,0,-0,0,0,0.002,-0.443544735,-0.154797112,-0.154797112,0.116097834,0.116097834,-0.270894947,0,0,9.9,0.33,112393,204.351,1.29953,28.638,427.545,-6.18347,0.808143,463.402,2510.16,129.963,129.963,29.5940304891325106,-95.1638463864278634,20908474.4360701628,0.201170013968828776
5.88,0.2029592701642943,0.08017534740659248,-8.08042564007012,0.0250758147202888,-0.1576831382055726,-2.638943484382218,0.2065336019230762,0.08088894421333385,-8.082468000354218,0.2575522967,458759.4348,14.7220598128,1322.79447822,14.72101923778836,-0.07440041306691825,0.1584370920957436,5.190064937782549,0.05937002161044624,0.09658271102464952,-2.797945492685747,2.67161200593843,4.049741071488246,5.529994409573034,-2.34561128005601,-32.05063577346245,14.72101923778836,-0.07440041306691825,0.1584370920957436,1318.038725845435,-111.3678939035729,12.50363861630264,-2.399577729554498,7.391893749620763,12.50363861630266,14.40156786522073,-3.055139945784339,-0.002840434126933383, 2095.510738,-10.78147838, 13.55583447,-10.78147838, 1504.996465,  3.98159341, 13.55583447,  3.98159341, 3150.224615,77.07836145,2479.922978,45.48943815806597,4.227550650632245,35.42627157267847,4.3114055432379,4.311387543881,0.5835735866424142,0.6247039320161785,348.3186908493728,0.994778245493943,0.005620859738013747,0.004904944284880555,-0.1017869822195378,-0.3054678884165965,0.5721186430905209,0.6458284117886922,0.4028340724182386,-0.3055542442599633,0.5719801719651979,0.6459510524210841,0.4027685744562,0.61663027991051,-0.28955512083924,29.594034667764,29.759582887248,-95.163846252352,-1628591.404435016,-18107798.25638531,10325677.91741399,-1636355.450349727,-18107098.29035733,10325677.91741399,0.024567075897574,4.311387543881,-3.2625627531996e-09,6.082308,0.999479597,1.52368626,34494359.1,87.3072227,3.49,-2.592308,1,0,-0.523,-0.523,-0.533185281,-0.174,0.348,0,-0.177537627,-0.443844066,-0.443827919,-0.443827919,-0.443827919,0.00460195312,-1,0.550210561,0,348.344348,-348.344348,360,11.6556515,0.203391119,0.0616954077,0.0515101272,0,0,0,-4.31138771,-4.27583289,-0.512915598,-0.515756033,0,0,0,-0,0,0,0.002,-0.443827919,-0.154895944,-0.154895944,0.116171958,0.116171958,-0.271067902,0,0,9.9,0.33,112292,204.168,1.29953,28.6332,427.487,-6.33968,0.886544,462.696,2508.25,129.961,129.961,29.5940351143611409,-95.1638474833064834,20908474.4316955023,0.206533601923076154
6,0.2057953110169659,0.0621487164511178,-8.394259680712848,0.02985728272389683,-0.1378137218748841,-2.587816635552785,0.2093571350100178,0.06292290480871848,-8.396301823137845,0.2797758842,478142.5932,15.344085332,1322.42347541,15.34299564267659,-0.06715932500773603,0.1700853009052485,5.176139775850968,0.06860895928204913,0.09745726471287251,-3.037125833317715,2.643486403133512,3.961141054289867,5.527218210549961,-2.51584145519099,-32.04563397242499,15.34299564267659,-0.06715932500773603,0.1700853009052485,1317.688651893479,-111.0489565689267,12.98438369256834,-2.75042559764558,7.699473607441846,12.98438369256834,14.95528746632698,-3.432247483735115,-0.002947139177334634, 2095.503348,-10.78147256, 13.55586746,-10.78147256, 1504.995957, 3.981648961, 13.55586746, 3.981648961, 3150.217536,77.07828252,2479.920439,45.48943558721143,4.227554979710135,35.42624702320615,4.3117521777749,4.3117341837501,0.5971558112863447,0.6434852197675536,347.3317978156552,0.9938630742434941,0.005798770418658032,0.005006168026526506,-0.1103517204151926,-0.302157842003392,0.5664394040680129,0.6507952128364785,0.405354944442584,-0.302246511618554,0.566297020308973,0.6509191135010413,0.4052888336515236,0.63512829983487,-0.2507779434666,29.5940394949,29.759587730938,-95.163847478132,-1628433.260504867,-18107811.60136075,10325679.44680094,-1636355.759062507,-18107097.38483991,10325679.44680094,0.025068444793443,4.3117341837501,0,6.06508347,0.999479584,1.52368624,34494359.4,87.3072217,3.49,-2.57508347,1,0,-0.523,-0.523,-0.533422335,-0.174,0.348,0,-0.177586934,-0.443967335,-0.443954087,-0.443954087,-0.443954087,0.0061359375,-1,0.560869858,0,347.357383,-347.357383,360,12.6426172,0.220613671,0.0690267956,0.0586044606,0,0,0,-4.31173435,-4.27923306,-0.513323457,-0.516270597,0,0,0,-0,0,0,0.002,-0.443954087,-0.154939976,-0.154939976,0.116204982,0.116204982,-0.271144959,0,0,9.9,0.33,112195,203.99,1.29953,28.6291,427.442,-6.48348,0.963453,461.989,2506.33,129.96,129.96,29.5940399228011621,-95.1638487174608514,20908474.427135054,0.20935713501001782
6.12,0.2111041125215113,0.04710345226491389,-8.702204407780084,0.06337768891703062,-0.1119693478763128,-2.541838444111231,0.2146517706871957,0.04794030298281312,-8.704246491487941,0.3028549532,497473.1357,15.9644223651,1322.02412078,15.96327819545088,-0.05866805466231328,0.1819031717967627,5.161802362770871,0.08018804360218779,0.09914359452697678,-3.279440890911924,2.611146824759189,3.863880635630923,5.523532098632607,-2.688490580797398,-32.04026466502521,15.96327819545088,-0.05866805466231328,0.1819031717967627,1317.309694462109,-110.7336236722649,13.45397294419107,-3.130150391134871,8.003471246637794,13.45397294419106,15.49626158096307,-3.837792363679804,-0.002870113907298411, 2095.495965,-10.78146675, 13.55590042,-10.78146675,  1504.99545, 3.981704462, 13.55590042, 3.981704462, 3150.210464,77.07820367,2479.917902,45.48943301869132,4.227559304857088,35.42622249602552,4.3121010884643,4.3120830877128,0.6104421013041479,0.6608835635640182,346.3075540939288,0.9928354012968386,0.0059764922660854,0.005091056475838039,-0.1192318271934918,-0.2986832302544262,0.5605104389379346,0.6559032158442043,0.4079305667042081,-0.2987742479219146,0.5603640675816215,0.6560282710954954,0.4078639087557628,0.65286295372004,-0.2105581657537,29.594044502056,29.759592755264,-95.163848851891,-1628275.160312877,-18107824.90827491,10325681.03321834,-1636356.111605922,-18107096.4426228,10325681.03321834,0.025569813689311,4.3120830877128,0,6.04720704,0.999479572,1.52368622,34494359.8,87.3072206,3.49,-2.55720704,1,0,-0.523,-0.523,-0.533654225,-0.174,0.348,0,-0.177673935,-0.444184837,-0.444155982,-0.444155982,-0.444155982,0.00460195312,-1,0.572066028,0,346.333064,-346.333064,360,13.6669364,0.23848804,0.0768566585,0.066202434,0,0,0,-4.31208326,-4.28234294,-0.513696493,-0.516566607,0,0,0,-0,0,0,0.002,-0.444155982,-0.155010438,-0.155010438,0.116257828,0.116257828,-0.271268266,0,0,9.9,0.33,112101,203.82,1.29953,28.6256,427.41,-6.61383,1.03815,461.286,2504.43,129.959,129.959,29.5940449104505277,-95.1638500995315866,20908474.4223803356,0.214651770687195709
6.24,0.2205020303785665,0.03449607530100751,-9.004954074103873,0.09272400382205877,-0.1000837413157727,-2.501181087352869,0.2240337696822178,0.0353975536545126,-9.006996243960595,0.3267798849,516749.3619,16.5830163371,1321.59601113,16.58181125206801,-0.04872447470696795,0.1938875028406306,5.14697067413436,0.09268706231092061,0.1000964258633446,-3.52588993839875,2.572887172276852,3.757957149383887,5.519105232814052,-2.865201702602894,-32.03600895394412,16.58181125206801,-0.04872447470696795,0.1938875028406306,1316.901423095506,-110.4225163309806,13.91137577072129,-3.539182976531182,8.303266758440504,13.91137577072129,16.02326982669208,-4.272147912133727,-0.002667446945530449, 2095.488588,-10.78146094, 13.55593335,-10.78146094, 1504.994943, 3.981759914, 13.55593335, 3.981759914, 3150.203399,77.07812488,2479.915367,45.48943045243751,4.227563626187778,35.42619799048627,4.3124318048358,4.3124138060877,0.6238644671676593,0.6772602287966745,345.2466316608703,0.9916873432760381,0.006157872512912216,0.005162191569218641,-0.1284198020962139,-0.2950481265103101,0.5543288311392514,0.6611435829824692,0.4105548838969649,-0.2951415258522013,0.5541783973805893,0.6612696834331568,0.4104877456959326,0.66991652541938,-0.1683475864592,29.594049684843,29.759597955824,-95.163850384449,-1628117.10734965,-18107838.1775955,10325682.67526563,-1636356.511469809,-18107095.46417095,10325682.67526563,0.02607118258518,4.3124138060877,-6.525125491524e-09,6.02869045,0.99947956,1.5236862,34494360.2,87.3072194,3.49,-2.53869045,1,0,-0.523,-0.523,-0.533888489,-0.174,0.348,0,-0.177832593,-0.444581481,-0.444535534,-0.444535534,-0.444535534,0.0061359375,-1,0.5848558,0,345.272063,-345.272063,360,14.727937,0.2570025,0.0851921808,0.0743036918,0,0,0,-4.31241397,-4.28518931,-0.514037921,-0.516705368,0,0,0,-0,0,0,0.002,-0.444535534,-0.155142901,-0.155142901,0.116357176,0.116357176,-0.271500077,0,0,9.9,0.33,112010,203.655,1.29953,28.6227,427.388,-6.73044,1.11097,460.588,2502.53,129.958,129.958,29.5940500729217675,-95.1638516402822603,20908474.4174196459,0.224033769682217831
6.36,0.2322074786733432,0.02244838705156923,-9.302922444356289,0.09862152272257384,-0.1024203211426482,-2.461322211975672,0.2357214444945083,0.02341635299810541,-9.30496484235583,0.3515406499,535969.4869,17.1998099605,1321.13863085,17.19853682776591,-0.03730814741248167,0.2059168814252264,5.13168379870211,0.1047190253143624,0.09994305165485261,-3.777236844534023,2.528398989627268,3.642599042417344,5.514111183828175,-3.047511675807439,-32.03274822467851,17.19853682776591,-0.03730814741248167,0.2059168814252264,1316.463286537552,-110.1163766226577,14.35551200039102,-3.978075104528152,8.598119349328803,14.35551200039101,16.53498362746537,-4.735796969074848,-0.002486582560274897, 2095.481217,-10.78145514, 13.55596625,-10.78145514, 1504.994436, 3.981815318, 13.55596625, 3.981815318, 3150.196339,77.07804616,2479.912834,45.48942788838255,4.227567943815817,35.42617350594412,4.3127382062376,4.3127202052778,0.6378426383862523,0.6928229627910446,344.1496273277951,0.9904108632297381,0.00634654156635904,0.00522069271949493,-0.1379086211017996,-0.2912553838543627,0.5478919032699495,0.6665081057814104,0.4132211376911351,-0.2913511975653162,0.547737332471107,0.6666351381066914,0.4131535875871881,0.68596559363306,-0.12428050480445,29.594055038452,29.759603327792,-95.163852086791,-1627959.105164997,-18107851.40987378,10325684.3714166,-1636356.962203271,-18107094.45003274,10325684.3714166,0.026572551481049,4.3127202052778,-6.5251254862209e-09,6.00954412,0.999479549,1.52368618,34494360.6,87.3072181,3.49,-2.51954412,1,0,-0.523,-0.523,-0.534132454,-0.174,0.348,0,-0.178035493,-0.445088732,-0.445036695,-0.445036695,-0.445036695,0.0061359375,-1,0.599039123,0,344.174978,-344.174978,360,15.8250221,0.276146636,0.0940396587,0.0829072045,0,0,0,-4.31272037,-4.28779508,-0.514350489,-0.516837071,0,0,0,-0,0,0,0.002,-0.445036695,-0.155317806,-0.155317806,0.116488355,0.116488355,-0.271806161,0,0,9.9,0.33,111923,203.496,1.29953,28.6202,427.375,-6.83361,1.18265,459.897,2500.66,129.956,129.956,29.5940554054103764,-95.1638533506390445,20908474.4122553468,0.235721444494508325
